"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9414",2024-12-30,DEDTM-FRPNO,ER,TGH,"4304",0,64,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,6,27,51,0,0,3,48,24,9,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,84,0,0,0,0,0,0,0,0,0,0,6
"9414",2024-12-30,DEDTM-FRPNO,ER,TGH,"4304",0,64,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,10,22,100,1,1,2,64,65,3,0,0,1,2,2,1,2,2,0,0,0,0,0,9,1,134,0,0,0,0,0,0,0,0,0,0,12
"9423",2024-12-30,FRPNO-DEDTM,ER,PBKA,"4306",0,3,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,6,10,42,0,0,5,31,17,5,0,0,2,1,3,2,2,2,0,0,0,0,0,8,4,58,0,0,0,0,0,0,0,0,0,0,6
"9426",2024-12-30,DEDTM-FRPNO,ER,RUB,"4346",0,0,Essen Hbf,Germany,"51.451351","7.014795","16",7,0,0,0,1,11,26,0,0,0,22,14,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,38,0,0,0,0,0,0,0,0,0,0,1
"9426",2024-12-30,DEDTM-FRPNO,ER,RUB,"4346",0,0,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,0,8,13,0,0,5,10,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0
"9426",2024-12-30,DEDTM-FRPNO,ER,RUB,"4346",0,0,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,12,23,109,0,0,15,80,40,9,0,0,1,0,8,3,2,1,1,1,0,0,0,15,2,144,0,0,0,0,0,0,0,0,0,0,12
"9428",2024-12-30,NLAMA-FRPNO,ER,PBA,"4305",3,19,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,27,57,181,1,1,18,170,71,8,0,0,1,2,11,10,4,3,3,0,0,0,0,10,24,267,0,0,0,0,0,0,0,0,0,0,29
"9428",2024-12-30,NLAMA-FRPNO,ER,PBA,"4305",3,19,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,1,21,66,1,1,3,61,26,0,0,0,0,3,8,8,8,1,7,1,0,0,0,30,6,90,0,0,0,0,0,0,0,0,0,0,3
"9435",2024-12-30,FRPNO-DEDTM,ER,TGH,"4346",37,41,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,11,17,59,0,0,10,53,21,3,0,0,1,7,6,10,4,4,1,1,0,0,0,27,7,87,0,0,0,0,0,0,0,0,0,0,11
"9438",2024-12-30,DEDTM-FRPNO,ER,RUB,"4307",11,2,Cologne Hbf,Germany,"50.8789","7.119303","16",10,0,0,0,23,68,203,0,0,21,162,87,24,0,0,1,9,7,3,8,2,0,1,0,0,0,17,14,294,0,0,0,0,0,0,0,0,0,0,23
"9439",2024-12-30,FRPNO-NLAMA,ER,PBKA,"4533",0,9,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,9,9,50,0,0,1,51,8,8,0,0,0,1,1,4,0,0,0,0,0,0,0,0,6,68,0,0,0,0,0,0,0,0,0,0,9
"9450",2024-12-30,DEDTM-FRPNO,ER,RUB,"4322",0,1,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,30,67,206,0,0,27,187,76,13,0,0,3,3,0,9,11,1,2,0,0,0,0,15,14,303,0,0,0,0,0,0,0,0,0,0,30
"9459",2024-12-30,FRPNO-DEDTM,ER,RUB,"4331",0,33,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,4,7,38,1,1,5,38,8,0,0,1,0,2,4,4,2,1,5,2,0,0,0,18,3,51,0,0,0,0,0,0,0,0,0,0,6
"9463",2024-12-30,FRPNO-NLAMA,ER,PBA,"4532",0,32,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,6,16,43,0,0,2,46,10,7,0,0,2,1,2,1,10,1,0,0,0,0,0,15,2,65,0,0,0,0,0,0,0,0,0,0,6
"9471",2024-12-30,FRPNO-DEDTM,ER,PBKA,"4322",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,1,4,35,0,0,1,27,12,0,0,0,0,3,5,5,3,0,1,1,1,0,0,16,3,40,0,0,0,0,0,0,0,0,0,0,1
"9474",2024-12-30,DEDTM-FRPNO,ER,PBKA,"4306",3,2,Aachen Hbf,Germany,"50.77607","6.08378","16",17,0,0,0,5,10,39,0,0,2,42,9,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,5
"9474",2024-12-30,DEDTM-FRPNO,ER,PBKA,"4306",3,2,Cologne Hbf,Germany,"50.8789","7.119303","16",16,0,0,0,28,64,192,1,1,21,186,60,19,0,0,0,2,0,2,4,0,1,0,0,0,0,5,4,286,0,0,0,0,0,0,0,0,0,0,30
"9476",2024-12-30,NLAMA-FRPNO,ER,PBKA,"4533",0,1,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",17,0,0,0,28,65,175,0,0,14,169,74,11,0,0,0,5,10,12,2,5,5,0,0,0,0,18,21,268,0,0,0,0,0,0,0,0,0,0,28
"9476",2024-12-30,NLAMA-FRPNO,ER,PBKA,"4533",0,1,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,4,8,59,0,0,7,41,22,1,0,0,1,1,13,8,2,3,2,3,0,0,0,24,9,71,0,0,0,0,0,0,0,0,0,0,4
"9004",2024-12-31,GBSPX-FRPNO,ES,E320,"4007-4008",-1,3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,13,106,609,0,0,15,536,134,42,1,2,52,87,264,160,106,55,29,11,2,0,0,169,599,728,0,0,0,0,0,0,0,0,0,2,117
"9007",2024-12-31,FRPNO-GBSPX,ES,E320,"4025-4026",-1,-1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,0,0,0,0,67,579,0,0,13,408,197,28,0,1,45,100,311,87,78,47,15,5,0,0,0,470,219,646,0,0,0,0,0,0,0,0,0,0,67
"9008",2024-12-31,GBSPX-FRPNO,ES,E320,"4011-4012",-1,3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,10,0,0,13,120,607,0,0,22,544,129,45,0,2,56,92,239,119,96,86,35,12,1,0,0,176,562,740,2,0,0,0,0,0,0,1,1,0,129
"9009",2024-12-31,FRPNO-GBSPX,ES,E320,"4001-4002",0,7,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,0,0,0,8,65,572,0,0,10,435,170,30,0,1,41,101,255,87,97,59,11,6,1,0,0,452,207,645,0,0,0,0,0,0,0,0,0,0,73
"9013",2024-12-31,FRPNO-GBSPX,ES,E320,"4013-4014",-1,1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,0,0,0,5,80,636,0,0,25,470,173,53,0,0,73,111,215,127,109,63,15,18,2,0,0,501,232,721,0,0,0,0,0,0,0,0,0,0,85
"9014",2024-12-31,GBSPX-FRPNO,ES,E320,"4021-4022",0,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,41,0,0,66,104,618,1,1,17,550,164,59,0,2,69,101,195,96,128,130,34,15,0,0,0,111,659,790,1,0,0,0,0,0,0,0,0,0,171
"9015",2024-12-31,FRPNO-GBSPX,ES,E300,"3205-3206",1,1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,0,0,0,6,70,499,0,0,20,361,138,56,0,1,62,90,164,92,93,42,23,7,1,0,0,370,205,575,2,0,0,1,0,0,0,0,1,1,71
"9018",2024-12-31,GBSPX-FRPNO,ES,E320,"4003-4004",-1,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,16,0,1,71,105,643,0,0,23,549,157,90,0,4,93,116,142,133,155,115,30,15,3,0,0,172,634,819,3,0,0,0,0,0,0,0,0,0,173
"9019",2024-12-31,FRPNO-GBSPX,ES,E320,"4015-4016",-1,-1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,20,0,0,22,104,658,0,0,24,520,165,74,1,1,75,103,147,117,133,95,28,17,1,0,0,421,296,784,3,0,0,0,0,0,0,1,0,1,121
"9022",2024-12-31,GBSPX-FRPNO,ES,E320,"4001-4002",0,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,49,0,0,68,130,635,1,1,31,563,174,67,0,4,88,124,147,129,142,108,34,18,7,0,0,195,606,835,0,0,1,3,0,0,0,0,0,2,194
"9023",2024-12-31,FRPNO-GBSPX,ES,E320,"4005-4006",-1,17,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,0,20,112,617,0,0,23,488,160,78,0,3,110,104,136,108,140,108,37,18,3,0,0,350,417,749,2,0,0,0,0,0,0,6,1,3,120
"9024",2024-12-31,GBSPX-FRPNO,ES,E320,"4015-4016",-1,6,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,41,0,0,48,106,603,0,0,29,519,150,59,0,0,70,117,170,113,120,94,50,18,5,0,0,260,497,757,1,0,0,0,0,0,0,0,0,2,151
"9027",2024-12-31,FRPNO-GBSPX,ES,E320,"4007-4008",-1,-1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,0,0,0,33,128,668,1,2,19,539,189,84,1,4,86,113,198,121,155,98,24,17,2,0,0,336,482,832,2,0,0,2,0,0,0,2,1,4,153
"9028",2024-12-31,GBSPX-FRPNO,ES,E320,"4025-4026",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,8,117,651,0,0,41,493,189,53,0,2,72,104,192,130,122,82,47,22,2,0,0,294,481,776,2,0,0,0,0,0,0,0,0,0,123
"9031",2024-12-31,FRPNO-GBSPX,ES,E320,"4011-4012",-2,-2,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,0,0,0,37,122,654,1,1,29,586,126,73,1,1,85,84,207,149,143,107,49,19,2,0,0,297,549,815,2,0,0,0,0,0,0,0,0,2,157
"9032",2024-12-31,GBSPX-FRPNO,ES,E300,"3205-3206",0,4,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,0,27,84,513,1,1,24,429,122,51,0,0,61,85,150,118,88,71,35,14,2,0,0,327,297,626,1,0,0,1,0,0,0,2,0,2,107
"9036",2024-12-31,GBSPX-FRPNO,ES,E300,"3229-3230",-1,3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,7,103,492,1,1,33,382,153,36,0,0,57,93,165,76,88,58,41,7,1,0,0,327,259,604,2,0,0,1,4,0,0,0,0,1,104
"9037",2024-12-31,FRPNO-GBSPX,ES,E320,"4021-4022",-1,2,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,0,0,0,17,141,650,1,1,28,591,115,74,2,2,92,79,233,181,120,77,38,12,2,0,0,362,474,810,5,0,0,1,0,0,0,0,0,0,154
"9039",2024-12-31,FRPNO-GBSPX,ES,E320,"4003-4004",10,15,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,27,98,542,1,1,24,464,130,50,1,1,67,79,199,135,106,73,38,13,2,0,0,312,401,669,0,0,0,0,0,1,0,0,0,0,126
"9040",2024-12-31,GBSPX-FRPNO,ES,E320,"4011-4012",1,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,44,0,0,17,132,626,0,0,34,532,154,55,0,3,80,123,205,96,126,69,37,24,2,0,0,418,347,775,4,0,0,1,6,2,1,3,0,3,129
"9043",2024-12-31,FRPNO-GBSPX,ES,E320,"4001-4002",0,-8,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,24,143,666,0,0,26,609,119,77,2,3,92,85,218,178,148,83,41,16,0,1,0,378,487,833,1,0,0,0,0,0,0,3,0,1,162
"9047",2024-12-31,FRPNO-GBSPX,ES,E300,"4015-4016",0,-1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,26,0,1,31,150,521,0,0,23,522,106,49,2,1,63,73,197,119,117,86,38,17,4,0,0,251,464,702,2,1,0,0,0,0,0,0,2,2,174
"9060",2024-12-31,GBSPX-FRPNO,ES,E320,"4013-4014",0,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,0,0,0,16,61,564,1,1,17,501,81,44,0,1,35,52,158,120,89,61,20,5,1,0,0,175,367,643,0,0,0,0,0,0,0,0,0,0,79
"9106",2024-12-31,GBSPX-NLAMA,ES,E320,"4031-4032",0,-3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,4,86,564,1,1,7,534,79,36,0,1,47,59,223,151,96,56,16,3,2,0,0,180,474,656,1,0,0,0,0,0,0,0,0,5,86
"9110",2024-12-31,GBSPX-BEBMI,ES,E300,"3007-3008",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,4,50,453,0,0,14,349,104,40,0,0,44,70,163,88,58,55,20,6,2,0,0,216,290,507,0,0,0,1,0,0,1,0,0,0,52
"9113",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4003-4004",1,7,Lille Europe,France,"50.639224","3.075796","16",8,0,0,0,0,33,278,0,0,10,163,123,15,0,0,14,59,134,37,35,13,12,1,0,0,0,294,11,311,0,0,0,0,0,0,0,0,0,0,33
"9113",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4003-4004",1,7,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,0,0,1,0,38,310,0,0,1,234,88,25,0,1,27,50,123,70,45,23,9,0,0,0,0,301,47,348,0,0,0,0,0,0,0,3,0,6,29
"9116",2024-12-31,GBSPX-BEBMI,ES,E300,"3229-3230",-1,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,3,83,459,0,0,23,399,78,45,0,0,50,59,120,112,90,62,36,4,1,0,0,251,283,545,0,0,0,0,0,0,0,0,1,5,80
"9117",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4033-4034",4,1,Lille Europe,France,"50.639224","3.075796","16",9,12,0,0,0,19,222,2,2,4,166,55,20,0,1,22,28,62,61,32,20,4,3,0,0,0,204,29,245,0,0,0,0,0,0,0,0,0,0,23
"9117",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4033-4034",4,1,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,0,7,90,377,0,0,15,326,99,34,0,2,41,58,136,101,66,48,22,4,0,0,0,343,135,474,1,2,0,0,0,1,0,2,0,3,88
"9123",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3007-3008",4,8,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,0,4,80,0,0,3,66,9,6,0,1,8,8,13,17,18,8,4,3,1,0,0,45,36,84,0,0,0,0,0,0,0,0,0,0,4
"9123",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3007-3008",4,8,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,19,69,377,2,2,17,320,99,33,0,0,45,66,115,81,78,74,21,6,4,0,0,244,246,469,0,0,0,0,0,0,0,0,2,0,90
"9126",2024-12-31,GBSPX-NLAMA,ES,E320,"4033-4034",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,33,0,1,28,108,564,0,1,23,522,93,62,1,6,73,68,136,133,125,85,36,12,3,0,0,404,273,701,2,1,0,0,0,0,0,4,1,5,124
"9132",2024-12-31,GBSPX-BEBMI,ES,E300,"3007-3008",-1,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,10,68,489,2,2,39,372,110,50,0,2,65,66,104,103,106,73,24,20,4,0,0,393,174,571,1,0,0,0,0,0,0,0,1,0,80
"9135",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3229-3230",1,1,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,1,18,105,0,0,2,75,27,19,1,0,22,14,30,17,25,14,3,3,1,0,0,81,48,124,0,0,0,1,0,0,0,0,0,0,18
"9135",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3229-3230",1,1,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,0,7,113,378,3,1,19,365,84,34,0,2,36,47,89,88,90,75,23,7,2,0,0,206,253,502,2,0,0,2,0,0,0,0,1,4,115
"9141",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3221-3222",0,-1,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,2,20,152,0,0,10,116,32,16,0,0,27,17,54,33,25,16,7,8,1,0,0,97,91,174,2,0,0,0,0,0,0,0,0,1,19
"9141",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3221-3222",0,-1,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,10,0,0,10,81,321,2,1,11,313,55,35,1,0,44,35,83,69,74,48,17,6,0,0,0,143,233,415,2,0,0,0,0,0,0,0,0,3,89
"9142",2024-12-31,GBSPX-BEBMI,ES,E320,"4005-4006",-1,-2,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,11,0,0,0,91,527,0,0,19,425,128,46,0,4,63,78,130,104,112,73,34,14,1,0,0,448,165,618,0,0,0,2,0,0,0,1,0,5,83
"9148",2024-12-31,GBSPX-BEBMI,ES,E300,"3221-3222",0,17,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,0,0,0,0,33,458,2,2,19,313,123,40,0,1,50,71,129,95,72,59,20,3,1,1,0,401,101,495,0,0,0,0,0,0,0,0,1,1,35
"9149",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4029-4030",-1,-7,Lille Europe,France,"50.639224","3.075796","16",17,0,0,0,3,38,197,0,0,3,153,60,21,1,2,24,30,83,39,34,19,6,1,0,0,0,143,95,238,1,0,0,0,0,0,0,3,0,1,36
"9149",2024-12-31,BEBMI-GBSPX-FAST,ES,E320,"4029-4030",-1,-7,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,0,3,70,376,0,0,17,341,52,39,0,4,47,48,154,96,80,83,29,11,1,0,0,229,324,449,2,0,0,0,0,0,0,0,0,3,68
"9153",2024-12-31,BEBMI-GBSPX-FAST,ES,E300,"3007-3008",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,3,34,488,0,0,14,369,89,53,0,1,57,52,139,80,82,64,20,9,1,0,0,247,258,525,0,0,0,0,0,0,0,0,1,1,35
"9310",2024-12-31,NLAMA-FRPNO,ER,PBKA,"4332",1,3,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,13,42,130,0,0,7,129,47,2,0,0,1,2,16,15,1,5,0,1,0,0,0,21,20,185,0,0,0,0,0,0,0,0,0,0,13
"9310",2024-12-31,NLAMA-FRPNO,ER,PBKA,"4332",1,3,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,0,0,0,11,30,104,0,0,2,75,63,5,0,0,3,3,13,8,1,1,0,0,0,0,0,17,12,145,0,0,0,0,0,0,0,0,0,0,11
"9321",2024-12-31,FRPNO-NLAMA,ER,RUB,"4537",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,7,14,42,0,1,0,47,16,1,0,0,0,6,2,3,1,7,0,0,0,0,0,8,11,64,0,0,0,0,0,0,0,0,0,0,8
"9322",2024-12-31,NLAMA-FRPNO,ER,E320,,1,10,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,61,101,415,0,0,18,353,182,24,0,0,8,20,48,27,21,22,5,1,0,0,0,45,107,577,0,0,0,0,0,0,0,0,0,0,61
"9322",2024-12-31,NLAMA-FRPNO,ER,E320,,1,10,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,8,26,190,0,0,13,135,67,9,0,0,3,7,11,10,7,9,6,0,0,0,0,42,11,224,0,0,0,0,0,0,0,0,0,0,8
"9322",2024-12-31,NLAMA-FRPNO,ER,E320,,1,10,Schiphol Airport,Netherlands,"52.308787","4.761487","13",8,0,0,0,2,7,27,0,0,3,19,12,2,0,0,1,1,0,0,3,1,2,0,0,0,0,8,0,36,0,0,0,0,0,0,0,0,0,0,2
"9328",2024-12-31,NLAMA-FRPNO,ER,PBA,"4540",1,10,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,26,60,141,1,1,8,158,58,5,0,0,0,3,7,7,4,6,1,1,0,0,0,10,19,229,0,0,0,0,0,0,0,0,0,0,28
"9328",2024-12-31,NLAMA-FRPNO,ER,PBA,"4540",1,10,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,2,13,81,1,1,3,65,21,9,0,0,3,4,7,1,6,2,1,0,1,0,0,13,12,98,0,0,0,0,0,0,0,0,0,0,4
"9328",2024-12-31,NLAMA-FRPNO,ER,PBA,"4540",1,10,Schiphol Airport,Netherlands,"52.308787","4.761487","13",9,0,0,0,1,0,11,0,0,2,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,1
"9339",2024-12-31,FRPNO-NLAMA,ER,RUB,"4536",0,3,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,4,21,40,0,0,7,36,16,6,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,65,0,0,0,0,0,0,0,0,0,0,4
"9340",2024-12-31,NLAMA-FRPNO,ER,RUB,"4302",3,0,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,25,58,175,0,0,13,159,62,24,0,0,0,0,3,2,2,5,2,0,0,0,0,2,12,258,0,0,0,0,0,0,0,0,0,0,25
"9340",2024-12-31,NLAMA-FRPNO,ER,RUB,"4302",3,0,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,0,0,0,4,17,43,1,1,5,41,18,2,0,0,2,0,5,7,4,0,1,0,0,0,0,11,8,66,0,0,0,0,0,0,0,0,0,0,6
"9352",2024-12-31,NLAMA-FRPNO,ER,PBA,"4538",3,7,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",13,0,0,0,24,56,177,0,0,23,161,60,13,0,0,3,3,12,6,7,7,3,0,0,0,0,3,38,257,0,0,0,0,0,0,0,0,0,0,24
"9352",2024-12-31,NLAMA-FRPNO,ER,PBA,"4538",3,7,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",13,0,0,0,1,8,51,1,0,3,36,19,3,0,0,1,0,2,0,1,2,1,0,0,0,0,2,5,61,0,0,0,0,0,0,0,0,0,0,2
"9363",2024-12-31,FRPNO-NLAMA,ER,RUB,"4533",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,7,11,32,0,0,2,34,12,2,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2,50,0,0,0,0,0,0,0,0,0,0,7
"9364",2024-12-31,NLAMA-FRPNO,ER,RUB,"4537",1,0,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,22,62,176,0,0,8,166,62,24,0,0,7,7,11,12,13,5,1,0,0,0,0,11,45,260,0,0,0,0,0,0,0,0,0,0,22
"9364",2024-12-31,NLAMA-FRPNO,ER,RUB,"4537",1,0,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,7,8,48,0,0,3,44,13,3,0,0,0,1,6,5,2,0,0,2,0,0,0,12,4,63,0,0,0,0,0,0,0,0,0,0,7
"9369",2024-12-31,FRPNO-NLAMA,ER,PBA,"4538",0,11,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,0,12,33,0,0,2,32,10,1,0,1,2,3,6,3,3,2,3,0,0,0,0,21,2,45,0,0,0,0,0,0,0,0,0,0,0
"9414",2024-12-31,DEDTM-FRPNO,ER,PBKA,"4322",2,3,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,3,10,32,0,0,2,20,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,3
"9414",2024-12-31,DEDTM-FRPNO,ER,PBKA,"4322",2,3,Aachen Hbf,Germany,"50.77607","6.08378","16",7,0,0,0,0,8,23,0,0,0,18,13,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0
"9414",2024-12-31,DEDTM-FRPNO,ER,PBKA,"4322",2,3,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,12,33,119,0,0,2,91,69,2,0,0,2,3,3,2,3,1,1,0,0,0,0,15,0,164,0,0,0,0,0,0,0,0,0,0,12
"9414",2024-12-31,DEDTM-FRPNO,ER,PBKA,"4322",2,3,Dusseldorf Airport,Germany,"51.276538","6.767043","16",6,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0
"9423",2024-12-31,FRPNO-DEDTM,ER,PBKA,"4307",0,2,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,3,10,27,0,0,4,20,11,5,0,0,3,1,0,4,2,1,0,1,0,0,0,4,8,40,0,0,0,0,0,0,0,0,0,0,3
"9426",2024-12-31,DEDTM-FRPNO,ER,RUB,"4331",1,10,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,10,11,54,0,0,7,43,22,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,75,0,0,0,0,0,0,0,0,0,0,10
"9426",2024-12-31,DEDTM-FRPNO,ER,RUB,"4331",1,10,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,4,3,29,0,0,2,22,8,4,0,0,0,2,1,0,0,2,0,0,0,0,0,4,1,36,0,0,0,0,0,0,0,0,0,0,4
"9426",2024-12-31,DEDTM-FRPNO,ER,RUB,"4331",1,10,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,8,38,114,0,0,5,102,46,7,0,0,1,1,3,6,0,3,2,0,0,0,0,6,10,160,0,0,0,0,0,0,0,0,0,0,8
"9435",2024-12-31,FRPNO-DEDTM,ER,PBKA,"4332",0,11,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,4,6,27,0,0,2,30,4,1,0,0,0,1,2,1,4,1,0,0,0,0,0,6,3,37,0,0,0,0,0,0,0,0,0,0,4
"9450",2024-12-31,DEDTM-FRPNO,ER,RUB,"4306",2,2,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,28,53,206,0,0,17,181,76,13,0,0,0,0,6,0,1,0,1,1,0,0,0,7,2,287,0,0,0,0,0,0,0,0,0,0,28
