"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9008",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4001-4002",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,23,0,0,78,132,666,1,1,47,630,131,69,1,1,73,96,215,163,157,129,60,27,4,0,0,119,806,878,0,0,0,0,0,0,0,0,0,3,209
"9013",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4023-4024",11,18,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,98,0,0,17,135,663,1,1,30,584,163,39,1,0,43,113,195,98,107,111,39,12,4,0,0,492,230,817,0,0,0,0,0,0,0,0,0,3,151
"9014",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4013-4014",-1,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,23,0,0,76,134,683,0,0,50,587,174,82,0,2,88,120,202,124,145,124,52,32,7,0,0,178,718,893,2,0,1,2,0,0,0,2,1,3,199
"9015",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4027-4028",0,8,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,40,0,0,33,129,582,0,0,37,480,168,59,0,3,64,118,141,92,81,99,35,16,0,0,0,475,174,744,0,0,0,0,0,0,0,0,0,3,159
"9018",2024-12-26,GBSPX-FRPNO,Eurostar,E300,"3211-3212",-1,7,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,1,0,0,91,101,516,0,0,57,456,121,74,0,3,84,102,131,102,128,110,60,31,6,2,0,130,629,708,0,1,0,1,1,0,0,1,1,3,184
"9019",2024-12-26,FRPNO-GBSPX,Eurostar,E300,"3221-3222",5,11,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,136,0,0,60,89,525,2,2,28,456,120,74,0,4,65,90,122,73,89,127,37,18,0,0,0,419,206,678,0,0,0,0,0,0,0,0,0,0,153
"9021",2024-12-26,FRPNO-GBSPX,Eurostar,E300,"3219-3220",0,0,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,0,0,0,30,115,522,0,0,21,440,137,69,0,1,68,85,138,107,97,105,28,10,0,0,0,417,222,667,2,0,0,0,0,0,0,2,0,0,141
"9022",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4023-4024",0,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,10,0,0,73,133,674,3,3,64,589,166,67,0,3,88,128,151,146,138,128,80,54,9,1,0,130,796,886,0,0,0,0,2,0,0,1,0,1,208
"9023",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4021-4022",34,41,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,51,0,0,33,98,645,1,1,40,496,161,81,0,1,81,116,124,68,150,105,35,19,7,0,0,469,237,778,0,0,0,1,0,0,0,0,0,2,130
"9024",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4003-4004",0,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,9,0,0,75,113,674,0,0,70,585,135,71,1,4,83,122,138,129,144,130,77,54,10,1,0,228,664,862,0,0,0,2,0,0,1,0,0,3,182
"9027",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4029-4030",26,29,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,64,0,0,72,131,670,1,1,37,567,212,58,1,3,80,140,141,91,169,130,35,21,2,2,0,539,275,875,3,0,0,0,0,1,0,13,0,4,184
"9028",2024-12-26,GBSPX-FRPNO,Eurostar,E300,"3229-3230",0,2,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,109,0,0,76,118,547,3,1,41,527,117,60,0,1,72,68,150,93,105,88,45,33,9,1,0,239,426,745,0,0,0,0,0,0,2,9,1,1,185
"9031",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4001-4002",-1,3,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,12,0,0,66,133,667,2,2,43,556,199,71,1,4,89,140,171,117,133,163,47,21,4,0,0,518,371,870,2,0,0,2,0,1,0,2,0,3,193
"9032",2024-12-26,GBSPX-FRPNO,Eurostar,E300,"3221-3222",1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,49,0,0,53,116,526,3,1,42,472,101,84,0,4,90,74,145,101,99,72,46,31,6,1,0,267,402,699,5,0,0,0,0,0,0,1,2,5,160
"9036",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4029-4030",0,8,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,12,152,656,0,0,60,570,108,80,2,5,88,94,138,133,129,102,70,43,11,1,0,362,452,820,4,0,0,0,0,0,0,3,0,1,156
"9037",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4013-4014",0,2,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,0,0,0,22,116,658,0,0,42,522,164,66,2,2,89,120,165,138,138,97,48,22,5,3,0,490,337,796,2,0,0,1,0,0,0,6,0,5,124
"9038",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4011-4012",-1,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,0,15,131,648,0,0,52,508,141,92,1,2,104,108,123,144,146,87,48,37,15,0,0,479,335,794,0,0,0,0,0,0,0,0,0,0,146
"9039",2024-12-26,FRPNO-GBSPX,Eurostar,E300,"3211-3212",1,1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,19,99,506,0,0,21,405,146,52,0,0,68,88,154,99,121,77,34,8,4,0,0,380,273,624,1,1,0,0,3,1,0,0,0,4,108
"9040",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4005-4006",0,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,1,7,142,628,1,1,74,522,115,67,1,5,79,89,145,128,116,106,55,54,8,3,0,484,304,779,2,0,0,1,0,0,0,1,0,4,143
"9043",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4023-4024",5,1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,23,114,633,1,1,31,525,148,68,0,1,87,114,165,141,147,103,35,22,5,0,0,477,343,772,2,0,0,2,0,0,0,3,1,4,127
"9044",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4001-4002",0,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,12,0,0,14,119,635,0,0,64,501,147,56,0,3,78,98,153,122,99,110,60,48,3,0,0,547,227,768,1,1,0,1,4,0,0,0,0,2,124
"9046",2024-12-26,GBSPX-FRPNO,Eurostar,E300,"3211-3212",0,4,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,25,0,0,1,111,514,0,0,36,426,114,50,0,0,61,67,96,94,81,76,37,15,5,0,0,369,163,626,4,0,0,1,3,0,0,6,0,1,97
"9047",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4003-4004",-1,-2,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,0,0,0,24,127,622,0,0,31,525,161,54,2,3,65,112,198,149,129,86,38,10,3,0,0,446,347,773,0,0,0,0,0,0,0,0,2,3,146
"9048",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4015-4016",12,10,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,0,1,114,541,1,1,44,413,154,47,0,4,80,111,175,107,106,90,47,28,6,0,0,572,182,658,0,0,0,0,0,0,0,0,0,0,117
"9050",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4025-4026",19,29,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,0,0,0,6,118,584,1,1,24,488,160,38,0,2,48,120,203,144,70,104,54,14,2,0,0,548,213,710,0,0,0,1,2,0,0,0,0,1,122
"9051",2024-12-26,FRPNO-GBSPX,Eurostar,E300,"3229-3230",0,-4,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,0,0,0,11,89,494,0,0,9,405,123,55,2,2,54,82,198,119,85,73,22,13,2,0,0,362,288,594,2,0,0,0,0,0,0,0,0,1,97
"9054",2024-12-26,GBSPX-FRPNO,Eurostar,E320,"4003-4004",-1,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",20,23,0,0,5,110,616,0,0,14,462,203,52,0,2,62,142,213,135,76,59,38,10,1,0,0,555,183,731,1,0,0,0,0,0,1,0,0,1,112
"9055",2024-12-26,FRPNO-GBSPX,Eurostar,E300,"3222-3221",,5,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,0,0,0,15,90,485,2,1,20,416,113,44,0,1,57,77,173,131,101,60,36,5,2,0,0,311,332,593,1,1,0,1,0,0,0,6,0,3,96
"9059",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4029-4030",,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",20,14,0,0,19,65,486,0,0,11,436,88,32,3,0,46,62,164,126,98,70,21,9,0,0,0,296,300,570,0,0,0,0,0,0,0,2,0,2,80
"9061",2024-12-26,FRPNO-GBSPX,Eurostar,E320,"4012-4011",,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",20,0,0,0,4,34,490,0,0,11,407,84,24,2,3,33,57,167,144,89,68,26,3,1,0,0,298,293,528,0,0,0,1,1,0,0,0,0,0,36
"9063",2024-12-26,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",21,0,0,0,15,71,523,0,0,17,485,84,21,2,0,29,66,184,147,82,72,20,13,2,0,0,279,336,609,1,0,0,0,0,0,0,0,1,1,83
"9114",2024-12-26,GBSPX-NLAMA,Eurostar,E320,"4009-4010",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,0,0,0,8,130,596,2,3,24,553,121,41,0,3,59,68,198,155,121,117,32,10,0,0,0,112,651,739,0,2,0,1,0,0,0,4,1,4,131
"9116",2024-12-26,GBSPX-BEBMI,Eurostar,E300,"3205-3206",-1,-3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,17,0,0,3,104,458,0,0,26,426,68,45,0,0,54,50,95,122,82,70,36,9,4,0,0,162,360,565,1,0,0,0,0,0,0,1,2,4,99
"9117",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4003-4004",3,3,Lille Europe,France,"50.639224","3.075796","16",9,0,0,0,15,38,152,0,0,4,132,55,14,0,0,18,31,49,21,44,31,7,0,0,0,0,194,7,205,1,0,0,0,0,0,0,0,0,0,52
"9117",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4003-4004",3,3,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,49,0,0,25,132,516,1,0,22,477,135,40,0,1,56,90,123,104,129,81,40,5,1,0,0,584,46,674,0,0,0,0,0,0,0,2,0,0,156
"9123",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E300,"3229-3230",0,0,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,12,21,91,1,1,2,75,42,7,0,0,10,33,19,7,33,22,5,1,0,0,0,112,18,126,0,0,0,0,0,0,0,0,0,0,35
"9123",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E300,"3229-3230",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,1,66,99,440,3,3,31,409,126,45,0,3,53,113,93,86,140,80,37,16,2,1,0,567,57,611,1,0,0,1,0,0,0,2,0,1,166
"9126",2024-12-26,GBSPX-NLAMA,Eurostar,E320,"4033-4034",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,33,119,610,3,3,38,531,107,92,0,2,109,74,122,164,130,93,55,25,6,0,0,247,533,768,5,2,0,0,0,0,0,0,3,6,142
"9132",2024-12-26,GBSPX-BEBMI,Eurostar,E320,"4027-4028",13,15,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,59,0,0,10,86,603,4,3,59,482,111,54,0,1,60,71,120,115,94,92,48,34,9,0,0,345,299,706,0,0,0,1,0,0,0,0,0,1,101
"9135",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4011-4012",-1,5,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,12,21,196,2,1,12,145,63,12,0,0,17,39,46,35,42,26,12,6,0,0,0,208,15,232,0,0,0,0,0,0,0,0,0,0,36
"9135",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4011-4012",-1,5,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,1,63,111,468,0,1,27,427,138,51,0,0,56,101,99,110,106,107,51,13,1,0,0,522,122,643,3,1,0,0,0,3,0,0,1,4,163
"9141",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E300,"3205-3206",-1,3,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,4,39,165,1,2,6,126,58,21,0,0,26,37,32,34,42,32,4,5,1,0,0,186,27,211,1,0,0,1,0,0,0,0,1,0,43
"9141",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E300,"3205-3206",-1,3,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,0,0,1,48,79,366,2,2,39,329,96,33,0,2,45,65,85,95,71,76,41,15,5,0,0,334,166,497,0,2,0,1,0,0,0,0,0,2,126
"9142",2024-12-26,GBSPX-BEBMI,Eurostar,E320,"4021-4022",-1,2,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,10,115,567,2,2,52,479,112,52,1,4,59,77,148,133,105,95,52,31,6,1,0,419,292,696,1,0,0,0,3,0,0,4,1,1,119
"9148",2024-12-26,GBSPX-BEBMI,Eurostar,E300,"3219-3220",3,5,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,0,0,1,3,63,456,0,0,30,326,111,55,0,0,67,74,111,79,80,83,36,12,3,0,0,474,71,522,1,0,0,1,1,0,0,0,0,0,63
"9149",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4015-4016",1,-12,Lille Europe,France,"50.639224","3.075796","16",17,0,0,0,2,18,85,0,0,0,71,26,8,0,1,7,11,27,16,10,13,4,0,0,0,0,68,21,105,0,0,0,0,0,0,0,0,0,0,20
"9149",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4015-4016",1,-12,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,0,6,63,425,2,2,9,403,60,24,2,1,36,47,116,105,74,55,27,4,1,0,0,281,185,498,1,3,0,0,0,0,0,2,1,3,63
"9152",2024-12-26,GBSPX-NLAMA,Eurostar,E320,"4013-4014",0,-2,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,0,11,102,543,0,0,18,469,118,50,1,1,61,87,175,104,92,81,32,9,2,0,0,476,168,656,0,0,0,0,0,0,0,0,0,2,111
"9153",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4027-4028",1,-1,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,4,127,574,1,1,27,491,145,44,0,0,60,121,155,133,132,100,47,11,6,0,0,532,233,707,1,1,0,0,0,0,0,0,2,9,120
"9158",2024-12-26,GBSPX-BEBMI,Eurostar,E320,"4023-4024",0,4,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,10,0,1,2,66,647,1,1,12,459,199,47,0,2,53,125,193,125,101,76,16,11,1,0,0,605,98,717,0,0,0,0,0,0,0,0,0,2,68
"9159",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,-,,-7,Lille Europe,France,"50.639224","3.075796","16",20,0,0,0,2,40,270,0,0,11,202,68,31,0,0,13,15,30,20,25,8,3,2,0,0,0,86,30,312,1,0,0,0,0,0,0,0,0,0,41
"9159",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,-,,-7,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,10,72,333,1,1,9,296,94,18,0,0,12,12,43,34,23,24,12,1,0,0,0,110,51,417,1,1,0,0,0,0,0,0,0,3,79
"9165",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4024-4023",,,Lille Europe,France,"50.639224","3.075796","16",21,0,0,0,1,21,129,0,0,3,112,26,10,0,0,16,14,47,39,23,9,7,0,0,0,0,115,40,151,5,0,1,0,0,0,0,0,0,1,15
"9165",2024-12-26,BEBMI-GBSPX-FAST,Eurostar,E320,"4024-4023",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,9,67,372,0,0,8,360,59,21,0,1,27,45,157,112,73,53,17,5,2,0,0,329,163,448,0,0,0,1,0,0,0,0,2,1,72
"9310",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",0,3,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,11,41,86,0,0,11,85,35,7,0,0,1,1,4,5,3,0,1,0,0,0,0,8,7,138,0,0,0,0,0,0,0,0,0,0,11
"9310",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",0,3,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,0,0,0,7,15,106,0,0,7,72,38,11,0,0,4,3,7,3,7,5,0,0,1,0,0,26,4,128,0,0,0,0,0,0,0,0,0,0,7
"9310",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",0,3,Schiphol Airport,Netherlands,"52.308787","4.761487","13",6,0,0,0,0,11,9,0,0,2,11,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0
"9322",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),E320,,2,30,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,10,0,0,46,74,407,0,0,34,346,126,21,0,1,3,5,2,8,6,1,4,3,0,0,0,9,24,527,0,0,0,0,0,0,0,0,0,0,46
"9322",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),E320,,2,30,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,24,53,203,0,0,27,157,73,23,0,1,7,13,5,7,22,6,1,2,0,0,0,57,7,280,0,0,0,0,0,0,0,0,0,0,24
"9328",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4535",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,16,40,99,0,0,17,101,19,18,0,0,1,2,5,0,1,3,4,1,0,0,0,11,6,155,0,0,0,0,0,0,0,0,0,0,16
"9328",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4535",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,10,24,108,0,0,17,82,31,12,0,0,3,9,3,6,10,5,2,0,0,0,0,37,1,142,0,0,0,0,0,0,0,0,0,0,10
"9328",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4535",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",9,0,0,0,2,4,27,1,0,0,24,8,2,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,3
"9340",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,"4305",1,8,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,21,51,136,0,1,22,127,48,12,0,0,5,4,5,9,8,4,2,2,0,0,0,31,8,209,0,0,0,0,0,0,0,0,0,0,22
"9340",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,"4305",1,8,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,10,0,0,7,15,73,0,0,10,48,28,9,0,0,2,7,2,2,3,4,1,1,0,0,0,18,4,95,0,0,0,0,0,0,0,0,0,0,7
"9363",2024-12-26,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,"4305",0,1,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,6,10,39,0,0,4,39,8,4,0,0,0,2,0,0,0,4,0,2,0,0,0,3,5,55,0,0,0,0,0,0,0,0,0,0,6
"9364",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4537",0,1,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,13,54,158,0,0,21,150,44,10,0,0,0,2,13,10,8,7,5,0,0,0,0,23,22,225,0,0,0,0,0,0,0,0,0,0,13
"9364",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4537",0,1,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,15,15,74,0,0,14,65,22,3,0,0,4,8,7,6,7,13,2,0,3,0,0,35,15,104,0,0,0,0,0,0,0,0,0,0,15
"9369",2024-12-26,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,0,6,42,0,0,3,36,7,2,0,0,0,0,4,5,0,1,1,0,0,0,0,6,5,48,0,0,0,0,0,0,0,0,0,0,0
"9370",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",1,0,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,23,43,159,1,2,15,156,41,16,0,0,3,1,2,4,3,5,2,0,0,0,0,14,6,228,0,0,0,0,0,0,0,0,0,0,26
"9370",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",1,0,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,3,24,56,0,0,13,50,16,4,0,0,1,6,5,9,9,5,2,1,0,0,0,33,5,83,0,0,0,0,0,0,0,0,0,0,3
"9370",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4536",1,0,Schiphol Airport,Netherlands,"52.308787","4.761487","13",16,0,0,0,2,7,28,0,0,6,19,5,7,0,0,0,1,3,0,0,4,0,0,0,0,0,8,0,37,0,0,0,0,0,0,0,0,0,0,2
"9381",2024-12-26,FRPNO-NLAMA,EurostarRed(Thalys),PBA,"4537",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,0,4,14,0,0,0,14,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0
"9382",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4306",2,0,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",18,0,0,0,8,34,136,0,0,18,113,44,3,0,0,0,0,21,15,5,1,2,2,1,0,0,20,27,178,0,0,0,0,0,0,0,0,0,0,8
"9382",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4306",2,0,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",18,0,0,0,5,23,56,0,0,3,54,19,8,0,1,4,10,7,13,7,7,2,0,0,0,0,40,11,84,0,0,0,0,0,0,0,0,0,0,5
"9382",2024-12-26,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4306",2,0,Schiphol Airport,Netherlands,"52.308787","4.761487","13",18,0,0,0,3,1,6,0,0,0,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,3
"9414",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4304",0,0,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,5,13,29,0,0,1,31,12,3,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,47,0,0,0,0,0,0,0,0,0,0,5
"9414",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4304",0,0,Duisburg Hbf,Germany,"51.429786","6.775906","16",5,0,0,0,0,2,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
"9414",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4304",0,0,Aachen Hbf,Germany,"50.77607","6.08378","16",7,0,0,0,7,4,40,0,0,3,36,11,1,0,0,1,0,2,1,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,0,0,0,7
"9414",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4304",0,0,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,5,27,69,0,0,1,57,41,2,0,0,0,4,5,0,1,3,0,0,0,0,0,13,0,101,0,0,0,0,0,0,0,0,0,0,5
"9426",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4332",0,3,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,11,20,51,0,0,18,40,18,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,82,0,0,0,0,0,0,0,0,0,0,11
"9426",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4332",0,3,Dortmund Hbf,Germany,"51.517898","7.459293","16",7,0,0,0,3,6,14,0,0,1,12,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,3
"9426",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4332",0,3,Essen Hbf,Germany,"51.451351","7.014795","16",7,0,0,0,0,2,15,0,0,3,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0
"9426",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4332",0,3,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,2,6,21,0,0,3,21,3,2,0,0,0,0,1,3,0,1,1,0,0,0,0,6,0,29,0,0,0,0,0,0,0,0,0,0,2
"9426",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4332",0,3,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,12,23,102,0,0,18,78,32,9,0,0,1,0,1,1,4,0,0,0,0,0,0,4,3,137,0,0,0,0,0,0,0,0,0,0,12
"9435",2024-12-26,FRPNO-DEDTM,EurostarRed(Thalys),PBKA,"4304",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,9,32,57,0,0,5,70,17,6,0,0,2,4,2,2,5,4,1,1,2,0,0,10,13,98,0,0,0,0,0,0,0,0,0,0,9
"9450",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4307",0,0,Aachen Hbf,Germany,"50.77607","6.08378","16",13,0,0,0,2,5,29,0,0,2,21,8,5,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,2
"9450",2024-12-26,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,"4307",0,0,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,27,57,206,2,1,38,170,59,26,0,0,0,1,2,3,0,1,0,0,0,0,0,6,1,293,0,0,0,0,0,0,0,0,0,0,30
